"news from ",-1264.55,-1345.81,S
"re : lubri",-395.38,-425.38,S
"Norton AD├",-440.64,-402.58,P
"On Tue, Au",-463.89,-491.66,S
"from welle",-212.81,-226.87,S
"stress bib",-328.32,-361.89,S
"Expand you",-480.83,-444.37,P
"Do you lik",-370.16,-330.65,P
"18 - 21 YR",-175.46,-149.4,P
"pre├ºo e c",-678.9,-639.8,P
"summary : ",-1605.31,-1769.9,S
"= ? iso - ",-150.35,-143.78,P
"translator",-329.33,-342.44,S
"die mittei",-885.4,-813.01,P
"fw : calpi",-197.12,-213.15,S
"Hello, jm@",-269.29,-230.2,P
"fw : hanov",-264.43,-287.53,S
"male sexua",-241.29,-222.36,P
"Hi Gianni,",-679.42,-720.83,S
"old aged m",-885.0,-862.09,P
"template f",-437.35,-463.15,S
"( no subje",-192.97,-198.46,S
"rollover o",-760.06,-777.86,S
"Get your f",-443.94,-409.18,P
"free live ",-227.88,-201.9,P
"re : 3 . 4",-847.17,-929.46,S
"empty",-8.75,-8.4,P
"├í ┬¿ ┬í ├",-28.86,-26.3,P
"european l",-155.42,-180.2,S
"nom / actu",-127.69,-141.83,S
"start date",-79.14,-89.95,S
"re : duke ",-766.5,-812.62,S
"lunch conv",-203.6,-214.21,S
"----- Orig",-144.05,-154.82,S
"friendly n",-359.43,-354.25,P
"top 10 new",-386.43,-378.21,P
"agricultur",-258.38,-260.23,S
"failure no",-562.28,-538.77,P
"have you t",-273.8,-260.2,P
"july 4 th ",-111.31,-111.52,S
"re : coppe",-1102.05,-1210.09,S
". secrets ",-104.79,-103.7,P
"pdt send f",-550.28,-616.03,S
"= ? iso - ",-114.81,-105.01,P
"re : hello",-1167.81,-1238.93,S
"coupon for",-287.9,-269.32,P
"re : parod",-266.83,-258.87,P
"popular so",-1366.17,-1339.27,P
"car owner ",-309.3,-288.77,P
"> From: St",-1591.13,-1691.29,S
"power pick",-1956.95,-1820.71,P
"a computer",-1296.25,-1301.09,S
"empty",-8.75,-8.4,P
"enron ment",-13590.59,-14141.01,S
"Christophe",-108.64,-120.2,S
"now your w",-191.62,-176.47,P
"Robert Har",-1497.26,-1573.95,S
"On Fri, 19",-442.86,-462.08,S
"empty",-8.75,-8.4,P
"lunch dzie",-118.08,-124.84,S
"4623",-0.5,-0.93,S
"buddy , ne",-32.41,-29.9,P
"empty",-8.75,-8.4,P
"lists on c",-187.5,-214.13,S
"This artic",-3645.74,-3750.46,S
"empty",-8.75,-8.4,P
"the inflat",-387.67,-365.3,P
"stock play",-2570.44,-2487.64,P
"Me and my ",-195.76,-182.11,P
"hansa work",-487.34,-579.16,S
"apocryphal",-518.83,-579.33,S
"you didn't",-324.34,-345.79,S
"re : red r",-1076.09,-1158.79,S
"Online Cre",-191.31,-175.89,P
"New Accoun",-1054.42,-946.37,P
"silliness ",-412.42,-432.89,S
"Ok, Iknow ",-437.29,-463.22,S
"reviewers ",-362.58,-407.4,S
"textile ch",-1449.26,-1386.96,P
"Hi All,Doe",-131.0,-136.29,S
"fw : mscf ",-438.33,-474.1,S
"indeed - t",-363.51,-372.18,S
"Forwarded-",-269.72,-279.58,S
"URL: http:",-25.26,-28.09,S
"misc . que",-566.79,-619.89,S
"BTW: I jus",-265.68,-288.24,S
"empty",-8.75,-8.4,P
"government",-628.25,-605.44,P
"The Times ",-764.33,-790.67,S
"re : eprm ",-1162.24,-1247.51,S
"MR MARTIN ",-1800.19,-1682.84,P
"hi clevela",-92.41,-90.1,P
"re : inter",-1327.64,-1252.98,P
"direct acc",-2069.43,-2151.99,S
"WORLD WIDE",-5501.11,-5718.85,S
"With v2.14",-435.87,-467.39,S
"hpl nom fo",-28.76,-34.47,S
"ena tradin",-119.43,-133.92,S
"do you wan",-242.3,-233.76,P
"re : chanc",-248.38,-237.28,P
"choose onl",-627.88,-589.66,P
"On 4 Aug 2",-1213.47,-1252.0,S
"a question",-330.13,-369.13,S
"25 mg did ",-397.93,-363.26,P
"fw : augus",-309.61,-339.57,S
"re : privi",-342.21,-361.54,S
"hello , ss",-343.87,-319.57,P
"investors ",-2853.26,-2730.36,P
"HelloYou m",-5610.53,-5260.96,P
"may hours ",-881.74,-933.48,S
"xanax for ",-485.99,-426.34,P
"EL> On Sun",-847.56,-874.73,S
"auto insur",-724.65,-689.44,P
"interdisci",-669.51,-785.88,S
"Mailing├é┬",-397.71,-357.74,P
"empty",-8.75,-8.4,P
"chomsky ci",-317.0,-341.6,S
"meeting wi",-193.57,-214.91,S
"re : 6 . 1",-92.31,-103.1,S
"available ",-690.63,-785.53,S
"adv :  fre",-1731.59,-1671.5,P
"articulato",-213.07,-234.72,S
"re : tenas",-1108.95,-1152.62,S
"v @ r sall",-177.43,-185.97,S
"ena sales ",-504.2,-517.21,S
"do you kno",-743.72,-733.66,P
"At 3:59 PM",-583.08,-595.93,S
"GT TONERSU",-2078.26,-1737.26,P
"empty",-8.75,-8.4,P
"SMSTR lilh",-73.21,-73.92,S
"welcome me",-352.99,-339.54,P
"fw : ice c",-467.4,-479.34,S
"glow ' 98 ",-2127.59,-2501.39,S
"darden cas",-346.43,-391.09,S
"comp ling ",-949.87,-1141.64,S
"re : 6 . 7",-1342.07,-1434.41,S
"fw : tw 10",-324.19,-365.28,S
"URL: http:",-250.96,-252.93,S
"fwd : ever",-73.31,-73.99,S
"re : congr",-28.49,-28.66,S
"how to get",-986.36,-932.09,P
"re : palio",-198.84,-185.77,P
"What does ",-149.12,-149.66,S
"On 14 Aug ",-302.67,-321.13,S
"dowlnoad 7",-304.22,-278.01,P
"duke energ",-205.21,-212.41,S
"specia  al",-3177.67,-2902.1,P
"Nationwide",-132.44,-125.24,P
"over 80 me",-344.62,-310.91,P
"benefits -",-749.31,-745.83,P
"v and more",-321.97,-295.1,P
"ski trip (",-171.64,-184.5,S
"free enter",-585.73,-543.78,P
"best news ",-1807.52,-1720.9,P
"fw : at ou",-764.22,-734.26,P
"semantics ",-791.14,-929.09,S
"the hottes",-670.28,-619.08,P
"empty",-8.75,-8.4,P
"your free ",-724.89,-692.69,P
"Well Beber",-193.43,-195.59,S
"voyeur de ",-115.4,-118.49,S
"russian le",-809.83,-946.4,S
"returned m",-158.57,-163.4,S
"Hi,my exmh",-112.4,-119.67,S
"office xp ",-474.02,-439.09,P
"empty",-8.75,-8.4,P
"> [Guido]>",-356.45,-381.96,S
"empty",-8.75,-8.4,P
"we are the",-70.05,-61.05,P
"# 9760 tri",-170.79,-182.51,S
"power outa",-485.64,-522.39,S
"workshop o",-243.74,-278.89,S
"language m",-3896.35,-4506.2,S
"Any of you",-470.87,-488.52,S
"encounter ",-313.07,-343.7,S
"empty",-8.75,-8.4,P
"empty",-8.75,-8.4,P
"URL: http:",-196.41,-196.67,S
"everything",-718.7,-720.73,S
"...see sub",-17.96,-19.37,S
"URL: http:",-551.28,-569.48,S
"order pain",-170.12,-155.42,P
"viagra onl",-187.91,-178.42,P
"energy & p",-626.07,-656.11,S
"call : neu",-2402.77,-2788.97,S
"excelleent",-379.16,-339.53,P
"j . r . fi",-562.56,-661.15,S
"web promot",-3066.7,-3007.63,P
"your presc",-82.33,-76.13,P
"re : visit",-1450.96,-1538.46,S
"re : rate ",-785.27,-842.54,S
"=-=-=-=-=-",-38.26,-37.16,P
">>>>> N ==",-1017.1,-1041.42,S
"internatio",-2017.32,-2184.87,S
"neuro test",-274.48,-259.71,P
"fresh hot ",-168.55,-156.13,P
"no need to",-522.5,-482.96,P
"madge , ab",-149.33,-156.39,S
"send the l",-110.27,-103.82,P
"re : infor",-39.77,-36.67,P
"URL: http:",-218.2,-222.68,S
"On Mon, 2 ",-427.39,-455.95,S
"picks from",-4168.31,-3820.14,P
"linguistic",-1141.64,-1291.21,S
"Hi Damian.",-417.43,-446.69,S
"big big bi",-908.03,-815.05,P
"> All else",-977.63,-1004.06,S
"Xander Bla",-401.83,-402.96,S
"There are ",-107.14,-116.9,S
"april semi",-557.37,-591.44,S
"empty",-8.75,-8.4,P
"begin forw",-451.84,-484.99,S
"easy proce",-446.09,-436.29,P
"industry f",-3801.27,-3733.96,P
"request fo",-1110.0,-1047.19,P
"free euro ",-496.31,-459.21,P
"cvs micros",-153.78,-143.36,P
"re : vacat",-135.15,-149.1,S
"point of c",-210.13,-227.4,S
"jackrabbit",-681.19,-620.35,P
"ciallis so",-168.0,-156.74,P
"Yes, you r",-252.75,-262.67,S
"URL: http:",-195.18,-184.94,P
"During the",-479.87,-467.05,P
"On Friday ",-283.25,-302.63,S
"re : louis",-1100.89,-1135.33,S
"news : com",-2042.4,-1929.79,P
"haskins la",-760.34,-861.38,S
"You Have W",-108.06,-97.9,P
"free hot a",-310.28,-286.56,P
"get a univ",-135.93,-132.41,P
"Snoring pr",-4797.23,-4410.42,P
"paliourg p",-351.22,-336.0,P
"citing e-t",-6172.9,-6654.58,S
"Lowest rat",-200.91,-179.58,P
"new book :",-653.38,-779.37,S
"URL: http:",-118.82,-125.64,S
"sum : nonr",-3056.44,-3451.1,S
"re : [ 1 ]",-830.76,-755.35,P
"One more c",-112.92,-113.57,S
"use Perl D",-468.3,-505.64,S
"    >> ...",-111.74,-119.8,S
"YOU CAN MA",-880.85,-884.49,S
"I have per",-597.46,-643.88,S
"important ",-166.97,-156.19,P
"Bonjour, A",-349.25,-369.25,S
"absolute c",-104.87,-103.46,P
"This situa",-391.05,-412.93,S
"New Web Te",-629.21,-610.97,P
"interview ",-144.24,-155.45,S
"This is an",-42.08,-43.24,S
"clear lake",-184.37,-188.86,S
"now this a",-469.18,-436.01,P
"URL: http:",-8.27,-8.47,S
"==========",-104.93,-96.05,P
"we have be",-160.46,-143.35,P
"Vigoral Ad",-473.8,-422.67,P
"Adam Beber",-260.36,-271.24,S
"re [ 1 ] c",-19.38,-21.23,S
"risk magaz",-315.46,-327.88,S
"start date",-269.79,-316.27,S
"custom sof",-906.17,-876.75,P
"bp amoco a",-308.44,-334.44,S
"URL: http:",-129.61,-135.06,S
"_ super _ ",-477.46,-454.25,P
"Can anybod",-239.96,-253.5,S
"solo para ",-309.23,-287.18,P
"URL: http:",-13.47,-14.12,S
"mortgage i",-315.78,-283.47,P
"re : recen",-509.88,-531.46,S
"workshop o",-880.27,-1058.81,S
"On Mon, 20",-252.85,-279.35,S
"I apologiz",-541.01,-571.39,S
"On Tue, Au",-470.26,-494.37,S
"rolex watc",-259.22,-234.34,P
"two stocks",-4177.47,-4007.51,P
"Thema Ordi",-1228.81,-1129.7,P
"toc : ling",-756.45,-878.79,S
"re : 6 . 1",-233.21,-285.33,S
"pharmaceut",-130.84,-127.35,P
"how are ya",-48.84,-48.46,P
"eix / eme ",-1751.38,-1815.06,S
"Mother Nat",-203.35,-191.2,P
"( no subje",-182.91,-149.42,P
"So then, T",-665.99,-718.79,S
"this will ",-111.23,-98.8,P
"fw : a / s",-1408.98,-1473.19,S
"Hi, I want",-66.51,-69.94,S
"URL: http:",-86.43,-84.1,P
"Rohit Khar",-904.0,-951.8,S
"enron ment",-8377.72,-8609.68,S
"extra time",-590.58,-506.58,P
"http://med",-3371.05,-3517.02,S
"Hi,this is",-128.64,-137.87,S
"plenty to ",-598.19,-566.13,P
"am a (tv)t",-304.56,-328.49,S
"OFFICE OF:",-1481.9,-1425.26,P
"empty",-8.75,-8.4,P
"cartier , ",-154.45,-148.72,P
"informatio",-145.32,-141.11,P
"singapore ",-172.52,-184.83,S
"enron / hp",-23.2,-26.92,S
"global pos",-2681.58,-2558.55,P
"les temps ",-1035.43,-1084.67,S
"re : meter",-284.84,-315.71,S
"accuracy o",-751.8,-866.11,S
"vince kami",-1424.49,-1531.09,S
"sum : repr",-2729.51,-2991.39,S
"On Fri, 6 ",-739.69,-783.1,S
"iv for ram",-50.46,-60.77,S
"CDale URLe",-170.56,-183.82,S
"hi if you ",-94.63,-81.32,P
"cheap onli",-246.55,-220.79,P
"very cheap",-324.14,-290.04,P
"human sens",-819.08,-935.42,S
"distributi",-2841.31,-3212.39,S
"listing of",-3730.66,-3897.18,S
"the nation",-435.96,-478.01,S
"re : regro",-2408.01,-2711.3,S
"prob of de",-176.65,-193.03,S
"materials ",-129.32,-143.59,S
"pacling 99",-2690.28,-3186.06,S
"re : in co",-415.14,-436.34,S
"re : sorry",-48.57,-57.61,S
"become an ",-454.64,-443.86,P
"Come claim",-385.39,-348.65,P
"> On Thu, ",-370.42,-400.5,S
"enron in a",-1015.19,-1034.79,S
"Dear fma ,",-1029.41,-926.38,P
"Once upon ",-422.34,-448.36,S
"re : qs : ",-317.12,-340.57,S
"request bo",-509.84,-539.58,S
"you will g",-183.78,-182.18,P
"Today's He",-1196.13,-1211.98,S
"conv / div",-153.85,-180.07,S
"fw : credi",-575.3,-597.88,S
"[Sorry for",-829.78,-802.98,P
"INTEREST R",-214.37,-191.63,P
"she ' s no",-309.75,-308.64,P
"use Perl D",-593.92,-616.61,S
"matem├ític",-308.84,-284.89,P
"re : visit",-708.51,-766.73,S
"summary po",-32.94,-40.97,S
"out of off",-102.95,-99.6,P
"re : 6 . 1",-700.32,-725.55,S
"Are there ",-99.52,-99.99,S
"looking fo",-1345.26,-1304.8,P
"Why am I s",-700.07,-740.33,S
"profit fro",-1502.55,-1411.67,P
"only if yo",-260.73,-244.69,P
"no # 1 dru",-156.79,-140.14,P
"surplus in",-1060.02,-1118.44,S
"you would ",-902.04,-829.34,P
"citi spoke",-185.01,-201.29,S
"revised cu",-211.56,-223.51,S
"small cap ",-4647.15,-4607.4,P
" Remove yo",-99.99,-93.45,P
"98 - 6892 ",-59.85,-65.96,S
"popular so",-260.25,-242.71,P
"available ",-1046.9,-1204.48,S
"wayne tow ",-606.03,-646.3,S
">That Godd",-484.29,-492.33,S
"win a turb",-219.0,-191.07,P
"iris mack ",-439.43,-463.37,S
"raptor pos",-589.33,-658.65,S
"begin forw",-1869.47,-1949.14,S
"win $ 300u",-381.56,-332.62,P
"Your appli",-517.26,-490.8,P
"available ",-441.68,-525.11,S
"catv meaty",-733.24,-667.78,P
"contact na",-585.58,-621.32,S
"montana vo",-82.41,-81.96,P
"ZDNet Anch",-773.29,-789.65,S
"proposed p",-248.04,-268.28,S
"At 13:06 0",-489.31,-519.5,S
"the nation",-587.07,-558.58,P
"URL: http:",-291.42,-297.53,S
"* both . .",-252.05,-273.72,S
"empty",-8.75,-8.4,P
"angels - s",-641.37,-624.64,P
"URL: http:",-9.02,-10.54,S
"On Wed, 21",-504.85,-505.34,S
"fw : victo",-217.66,-237.29,S
"looking fo",-364.7,-360.88,P
"URL: http:",-90.94,-92.67,S
"empty",-8.75,-8.4,P
"re : 5 . 1",-2368.01,-2616.56,S
"new ! cial",-295.31,-273.34,P
"3 . 25 rat",-268.26,-259.97,P
"new book p",-65.48,-71.74,S
"williams e",-214.94,-222.93,S
"germanic a",-193.7,-248.68,S
"re : i ' l",-82.01,-84.21,S
"Commentary",-242.65,-216.64,P
"northeast ",-288.73,-300.46,S
"Opportunit",-575.59,-529.78,P
"telephone ",-322.29,-356.89,S
"re : trade",-76.84,-88.14,S
"URL: http:",-73.46,-76.86,S
"message 3 ",-59.32,-74.59,S
"acquisitio",-184.02,-211.81,S
"empty",-8.75,-8.4,P
"your premi",-772.61,-711.96,P
"revised ag",-63.23,-71.31,S
"re : remot",-1213.52,-1340.52,S
"> Or you c",-305.71,-312.13,S
"defs may 2",-161.68,-166.29,S
"re : deal ",-1353.02,-1438.69,S
"URL: http:",-47.56,-55.85,S
"forbruceg ",-269.94,-271.27,S
"summer rx ",-685.8,-637.6,P
"I'm listed",-112.21,-119.23,S
"all graphi",-473.12,-369.24,P
"toc : jour",-582.08,-667.27,S
"re : guest",-738.94,-765.58,S
"fw : 2 / 2",-171.51,-191.5,S
"free trial",-658.18,-654.09,P
"Once upon ",-339.21,-362.7,S
"use Perl D",-283.28,-308.26,S
"save your ",-201.71,-186.52,P
"12 th nom ",-114.23,-127.13,S
"pg & e tex",-148.26,-162.44,S
"prescripti",-160.91,-153.6,P
"hey there ",-152.57,-143.17,P
"URL: http:",-10.0,-9.17,P
"empty",-8.75,-8.4,P
"Hi all,I h",-291.04,-296.0,S
"re : it co",-52.68,-55.87,S
"applicatio",-354.52,-347.38,P
"claim your",-1564.86,-1431.75,P
"has anyone",-155.73,-158.09,S
"there ' s ",-358.3,-373.13,S
"Doctors On",-554.79,-483.59,P
"male enhan",-674.78,-631.98,P
"re , why g",-132.03,-111.15,P
"hpl nom fo",-19.89,-23.36,S
"empty",-8.75,-8.4,P
"Just cvs u",-70.79,-79.2,S
"re : nom /",-110.85,-122.52,S
"journal la",-1930.09,-2147.62,S
"re : kwi u",-1451.55,-1577.66,S
"re : surpr",-409.95,-389.09,P
"vi ' a ' g",-268.43,-239.98,P
"summary of",-537.01,-604.37,S
"the most v",-141.48,-135.89,P
"you maybe ",-384.53,-346.27,P
"very cool ",-377.11,-347.4,P
"CNET Virus",-839.65,-855.27,S
"reduzca su",-55.72,-49.49,P
"save your ",-201.71,-186.52,P
"re : daren",-194.3,-225.97,S
"sap id - h",-1059.7,-1106.16,S
"start date",-79.14,-89.95,S
"re : zakup",-111.95,-115.45,S
"re : agend",-401.22,-447.46,S
">There is ",-598.29,-621.43,S
"technical ",-523.53,-544.81,S
"gracious m",-212.7,-196.76,P
"enron ment",-5844.22,-6017.54,S
"[ ilug ] m",-1269.17,-1208.94,P
"home page ",-319.41,-325.02,S
"empty",-8.75,-8.4,P
"On Mon, 20",-448.05,-474.49,S
"re : the v",-2507.26,-2409.02,P
"Sean O'Don",-215.57,-231.34,S
"├é┬áAppare",-2884.52,-2920.18,S
"basis blow",-103.49,-112.31,S
"want somet",-635.55,-569.33,P
"empty",-8.75,-8.4,P
"re : thurs",-456.3,-491.66,S
"eol and en",-1073.45,-1151.3,S
"I won't be",-64.65,-67.1,S
"re : tuesd",-178.96,-202.42,S
"vital hell",-1113.21,-1051.71,P
"urgent new",-183.69,-170.72,P
"workshop o",-2867.28,-3278.5,S
"oneok west",-305.64,-335.35,S
"problem is",-866.77,-914.63,S
"mid - year",-863.69,-934.02,S
"erec : tus",-117.06,-111.18,P
" _   _ ___",-7152.18,-7256.02,S
"pleased to",-8.34,-8.85,S
"phonology ",-1641.19,-2001.47,S
"are you lo",-117.94,-105.29,P
"<!-- body ",-5933.44,-5998.51,S
"calpine da",-96.78,-109.25,S
"this is a ",-672.75,-652.71,P
"language r",-3157.44,-3617.19,S
"re : your ",-46.64,-39.81,P
"summer int",-2090.24,-2251.18,S
"new books ",-665.72,-773.5,S
"fw : hello",-1246.29,-1309.84,S
"special re",-193.65,-188.2,P
"New Web Te",-629.21,-610.97,P
"happy days",-1212.16,-1112.89,P
"re : regis",-118.87,-116.24,P
"maniacal g",-116.7,-106.83,P
"re : swaps",-816.24,-852.21,S
"confirm yo",-161.13,-158.42,P
"----------",-67.72,-63.39,P
"no more in",-0.5,-0.93,S
"Do you dre",-302.33,-276.76,P
"awesome mo",-694.34,-689.43,P
"On Thu, 1 ",-239.22,-252.5,S
"need word ",-254.9,-276.12,S
" life with",-968.75,-929.07,P
"New Page 1",-363.5,-342.19,P
"empty",-8.75,-8.4,P
"2nd acm in",-859.96,-966.18,S
"URL: http:",-134.76,-150.11,S
"photos mon",-400.98,-394.82,P
"charity se",-1200.93,-1115.18,P
"absolutely",-746.66,-703.0,P
"for your i",-314.97,-311.67,P
"your compl",-1885.68,-1749.31,P
"NEW PRODUC",-760.26,-749.69,P
"take advan",-191.77,-177.45,P
"fw : [ fwd",-719.17,-764.71,S
"summer job",-1084.4,-1132.85,S
"├â┬┐FFFFA9",-67.46,-66.61,P
"all, I pos",-1233.39,-1276.55,S
"think that",-1449.83,-1532.46,S
"distance l",-235.05,-247.13,S
"what  they",-3324.08,-3210.48,P
"And of cou",-108.95,-111.04,S
"< >> I dow",-852.68,-935.61,S
"Original M",-363.49,-397.35,S
"re : prior",-1139.29,-1191.55,S
"Gary Lawre",-440.81,-451.17,S
"be a  big ",-402.07,-378.36,P
"    Date: ",-192.08,-206.08,S
"----------",-0.5,-0.93,S
"hey ! v am",-2598.46,-2396.35,P
"Dear Sir,I",-980.32,-946.73,P
"real estat",-844.77,-793.99,P
"re : gtv w",-2476.3,-2669.05,S
"proposal d",-979.21,-930.35,P
"\ / 1 codd",-188.28,-183.59,P
"Make 20% I",-433.14,-405.73,P
"Protect yo",-560.56,-509.06,P
"hpl nom fo",-19.89,-23.36,S
"enron ment",-15775.63,-16454.37,S
"!Want to m",-289.39,-275.22,P
"Attention:",-584.59,-562.76,P
"hey , do y",-137.65,-145.1,S
"> John Hal",-234.97,-242.1,S
"hey what '",-194.84,-196.29,S
"When Ameri",-412.32,-370.47,P
"plant outa",-228.3,-244.87,S
"summary : ",-1939.25,-2039.47,S
"you can st",-256.61,-221.27,P
">>From the",-1256.47,-1182.62,P
"re : 5 . 1",-240.44,-282.76,S
"conference",-326.17,-385.77,S
"we will gu",-95.09,-90.99,P
"If you are",-624.32,-598.82,P
"FREE* cKbe",-653.02,-600.27,P
"department",-1138.11,-1136.4,P
"www.low-in",-979.88,-900.19,P
"├é┬á├é┬áDe",-416.69,-366.34,P
"perfect lo",-254.88,-221.57,P
"recent off",-95.21,-101.69,S
"order role",-326.22,-298.07,P
"45 - ud . ",-1033.51,-955.97,P
"empty",-8.75,-8.4,P
"fw : resum",-498.07,-536.46,S
"been runni",-666.15,-718.59,S
"ape langua",-593.93,-677.92,S
"netco list",-41.61,-46.8,S
"picks from",-4168.31,-3820.14,P
"revised : ",-96.08,-113.55,S
"request fo",-1400.37,-1328.41,P
"re : 3 . 3",-227.58,-270.26,S
"attention ",-1612.06,-1479.48,P
"negation :",-3089.04,-3725.44,S
"Hello, jm@",-269.29,-230.2,P
"epower : e",-114.68,-126.09,S
"sum : more",-8804.87,-9689.19,S
"URL: http:",-329.01,-350.81,S
"are you cu",-669.17,-628.93,P
"congratula",-18.61,-17.14,P
"Our deligh",-492.6,-462.99,P
"empty",-8.75,-8.4,P
"free ltc  ",-669.46,-641.29,P
"traders da",-3299.84,-3128.65,P
"you ' ll b",-573.33,-526.59,P
"Gary Lawre",-569.22,-599.28,S
"> Software",-848.15,-865.54,S
"On Mon, Au",-635.8,-673.73,S
"revision #",-64.0,-75.92,S
"On Tue, Au",-290.13,-320.32,S
"repelled ,",-3893.78,-3555.27,P
"enron whol",-141.45,-141.5,S
"technical ",-265.04,-286.67,S
"version di",-332.4,-307.12,P
"More than ",-496.31,-518.16,S
"pal ' you ",-510.37,-483.71,P
"sum : germ",-1275.3,-1373.39,S
"Ryan, Shan",-404.53,-421.07,S
"re : hpl d",-414.38,-444.33,S
"position :",-355.6,-375.24,S
"secretly r",-230.2,-206.67,P
"In emacs r",-81.28,-84.52,S
"Greetings!",-1051.27,-998.61,P
"On Pungend",-213.76,-237.42,S
"Robert Har",-531.01,-559.35,S
"baytown 12",-796.06,-896.46,S
"graduate r",-1327.08,-1513.47,S
"> However,",-276.66,-287.44,S
"congratula",-1235.71,-1133.55,P
"re : accou",-984.3,-891.57,P
"brand new ",-304.64,-293.34,P
"Chris Haun",-175.3,-174.66,P
"cheap viag",-245.16,-219.13,P
"atelier de",-1537.97,-1748.12,S
">>>>> K ==",-1163.31,-1200.98,S
"california",-1571.39,-1667.56,S
"Newest Uni",-193.35,-177.19,P
"This is a ",-210.94,-225.4,S
"localized ",-213.25,-194.01,P
"Gotta wond",-478.63,-497.1,S
"So then, G",-346.21,-355.46,S
"actinium b",-355.43,-332.3,P
"had conf c",-297.77,-319.54,S
"erisk icon",-717.43,-714.44,P
"pdci de - ",-212.65,-214.43,S
"re :  v [ ",-16.73,-15.37,P
"Vigoral Ad",-473.8,-422.67,P
"copano cha",-59.9,-72.85,S
"job openin",-796.41,-934.18,S
"Tremendous",-275.83,-244.75,P
"floor spac",-411.8,-447.24,S
"empty",-8.75,-8.4,P
"f . o . m ",-408.18,-453.96,S
"clear bene",-664.9,-617.37,P
"flatbed do",-1858.53,-1693.92,P
"URL: http:",-3672.52,-3849.88,S
"career opp",-9.52,-9.72,S
"is just an",-874.15,-926.75,S
"meet her n",-120.12,-111.39,P
"query : wr",-652.86,-760.13,S
"hello brot",-362.71,-336.82,P
"sea robin ",-127.68,-142.28,S
"who watche",-89.37,-94.06,S
"Forwarded-",-332.98,-336.78,S
"that stuff",-123.4,-120.14,P
"On Tue, Ju",-397.59,-414.64,S
"best price",-262.21,-212.74,P
"empty",-8.75,-8.4,P
"fw : hungr",-36.5,-35.35,P
"posting le",-84.79,-91.37,S
"call works",-997.95,-1179.72,S
"contacts a",-770.51,-851.99,S
"elsnet how",-12.2,-13.46,S
"re : congr",-80.19,-93.84,S
" If you wa",-964.72,-915.71,P
"Do You Wan",-575.32,-551.61,P
"re : what ",-195.45,-186.89,P
"On Thu, 22",-148.2,-153.66,S
"hp ink car",-1038.1,-970.77,P
"help on dp",-867.36,-916.66,S
"hot online",-629.76,-556.9,P
"call me to",-419.67,-400.9,P
"here are t",-232.55,-224.75,P
"i can ' t ",-351.97,-334.76,P
"customer t",-587.86,-602.44,S
"empty",-8.75,-8.4,P
"re : austr",-317.35,-338.7,S
"5th wollic",-1897.33,-2192.1,S
"confidenti",-4754.88,-4436.65,P
"empty",-8.75,-8.4,P
">>>From ti",-321.29,-329.82,S
"hea sporti",-894.64,-902.37,S
"hedging ln",-749.25,-807.33,S
"1) Claim Y",-165.34,-154.99,P
"I recently",-259.6,-267.21,S
"fyi i left",-14.13,-15.19,S
"They are l",-686.23,-679.58,P
"symposium ",-591.53,-650.31,S
"From: http",-563.07,-577.04,S
"a only sol",-92.28,-77.59,P
"> MF> I do",-633.35,-676.8,S
"we have re",-212.97,-192.88,P
"global int",-288.89,-316.61,S
"this viagr",-114.37,-112.65,P
